Abortion is Health Care Everywhere Act of 2022|117|Senate|Cory Booker(D) |Read twice and referred to the Committee on Foreign Relations.|2022-07-27|https://www.congress.gov/117/bills/s4641/BILLS-117s4641is.pdf
Protect Sexual and Reproductive Health Act of 2022|117|House|Cori Bush(D) |Referred to the House Committee on Energy and Commerce.|2022-07-27|https://www.congress.gov/117/bills/hr8524/BILLS-117hr8524ih.pdf
Preventing Abortion Sanctuaries Act|117|House|Doug Lamborn(R) |Referred to the Committee on Energy and Commerce, and in addition to the Committees on Education and Labor, Natural Resources, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-07-26|https://www.congress.gov/117/bills/hr8501/BILLS-117hr8501ih.pdf
A resolution designating the week of July 19 through July 25, 2022, as "Black Maternal Mental Health Awareness Week" and supporting the goal of raising awareness and understanding around maternal mental health conditions as they affect Black individuals.|117|Senate|Jon Ossoff(D) |Referred to the Committee on the Judiciary. (text: CR S3641)|2022-07-25|https://www.congress.gov/117/bills/sres718/BILLS-117sres718is.pdf
A resolution recognizing, honoring, and commending the women of Ukraine who have contributed to the fight for freedom and the defense of Ukraine.|117|Senate|Jeanne Shaheen(D) |Resolution agreed to in Senate with an amendment and an amended preamble by Unanimous Consent. (consideration: CR S3602-3603; text: CR S3602-3603)|2022-07-21|https://www.congress.gov/117/bills/sres589/BILLS-117sres589ats.pdf
Lactation Spaces for Veteran Moms Act|117|Senate|Jacklyn Rosen(D) |Read twice and referred to the Committee on Veterans' Affairs.|2022-07-21|https://www.congress.gov/117/bills/s4580/BILLS-117s4580is.pdf
Reproductive Health Travel Fund Act of 2022|117|House|Marilyn Strickland(D) |Referred to the House Committee on Energy and Commerce.|2022-07-20|https://www.congress.gov/117/bills/hr8452/BILLS-117hr8452ih.pdf
LGBTQI+ and Women’s History Education Act of 2022|117|House|CAROLYN MALONEY(D) |Referred to the House Committee on House Administration.|2022-07-20|https://www.congress.gov/117/bills/hr8445/BILLS-117hr8445ih.pdf
Ensuring Access to Abortion Act of 2022|117|House|Lizzie Fletcher(D) |Received in the Senate.|2022-07-18|https://www.congress.gov/117/bills/hr8297/BILLS-117hr8297eh.pdf
Women’s Health Protection Act of 2022|117|House|Judy Chu(D) |Received in the Senate.|2022-07-18|https://www.congress.gov/117/bills/hr8296/BILLS-117hr8296eh.pdf
Protecting Access to Medication Abortion Act|117|House|Cori Bush(D) |Referred to the House Committee on Energy and Commerce.|2022-07-18|https://www.congress.gov/117/bills/hr8405/BILLS-117hr8405ih.pdf
Standing with Moms Act|117|Senate|Marco Rubio(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2022-07-14|https://www.congress.gov/117/bills/s4541/BILLS-117s4541is.pdf
Pregnancy Resource Center Defense Act|117|Senate|Josh Hawley(R) |Read twice and referred to the Committee on the Judiciary.|2022-07-14|https://www.congress.gov/117/bills/s4538/BILLS-117s4538is.pdf
Standing with Moms Act|117|House|Nancy Mace(R) |Referred to the House Committee on Energy and Commerce.|2022-07-14|https://www.congress.gov/117/bills/hr8384/BILLS-117hr8384ih.pdf
Expressing support for the Supreme Court's decision on Dobbs v. Jackson Women's Health Organization.|117|House|Lisa McClain(R) |Referred to the Committee on the Judiciary, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-07-14|https://www.congress.gov/117/bills/hres1228/BILLS-117hres1228ih.pdf
A resolution congratulating the pro-life movement on its historic victory in Dobbs v. Jackson Women's Health Organization.|117|Senate|Marsha Blackburn(R) |Referred to the Committee on the Judiciary. (text: CR S3275-3276)|2022-07-13|https://www.congress.gov/117/bills/sres705/BILLS-117sres705is.pdf
Unborn Child Support Act|117|House|Mike Johnson(R) |Referred to the Subcommittee on Worker and Family Support.|2022-07-13|https://www.congress.gov/117/bills/hr8362/BILLS-117hr8362ih.pdf
A bill to amend title 38, United States Code, to strengthen benefits for children of Vietnam veterans born with spina bifida, and for other purposes.|117|Senate|Mike Braun(R) |Committee on Veterans' Affairs. Hearings held.|2022-07-13|https://www.congress.gov/117/bills/s3372/BILLS-117s3372is.pdf
Prohibiting Abortion on Federal Lands Act|117|Senate|Marco Rubio(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2022-07-13|https://www.congress.gov/117/bills/s4519/BILLS-117s4519is.pdf
Providing for consideration of the bill (H.R. 7900) to authorize appropriations for fiscal year 2023 for military activities of the Department of Defense and for military construction, to prescribe military personnel strengths for such fiscal year, and for other purposes; providing for consideration of the bill (S. 3373) to improve the Iraq and Afghanistan Service Grant and the Children of Fallen Heroes Grant; providing for consideration of the bill (H.R. 8296) to protect a person’s ability to determine whether to continue or end a pregnancy, and to protect a health care provider’s ability to provide abortion services; providing for consideration of the bill (H.R. 8297) to prohibit the interference, under color of State law, with the provision of interstate abortion services, and for other purposes; providing for consideration of the bill (H.R. 6538) to create an Active Shooter Alert Communications Network, and for other purposes; and for other purposes.|117|House|Joseph Morelle(D) |Motion to reconsider laid on the table Agreed to without objection.|2022-07-13|https://www.congress.gov/117/bills/hres1224/BILLS-117hres1224rh.pdf
Unborn Child Support Act|117|Senate|Kevin Cramer(R) |Read twice and referred to the Committee on Finance.|2022-07-13|https://www.congress.gov/117/bills/s4512/BILLS-117s4512is.pdf
Defunding Abortion Transportation Act|117|House|Earl Carter(R) |Referred to the House Committee on Energy and Commerce.|2022-07-13|https://www.congress.gov/117/bills/hr8354/BILLS-117hr8354ih.pdf
Expressing support for the designation of the week of July 19 through July 25, 2022, as "Black Maternal Mental Health Awareness Week", and supporting the goals and ideals of raising awareness and understanding of maternal mental health conditions as they affect Black individuals.|117|House|Lisa Blunt Rochester(D) |Referred to the House Committee on Energy and Commerce.|2022-07-13|https://www.congress.gov/117/bills/hres1226/BILLS-117hres1226ih.pdf
Condemning the Supreme Court's decision to overturn Roe v. Wade and Planned Parenthood v. Casey and committing to advancing reproductive justice and judicial reform.|117|House|Adriano Espaillat(D) |Referred to the Committee on the Judiciary, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-07-05|https://www.congress.gov/117/bills/hres1218/BILLS-117hres1218ih.pdf
Affirming the role of the United States in eliminating sexual violence in conflict.|117|House|Grace Meng(D) |Referred to the House Committee on Foreign Affairs.|2022-06-28|https://www.congress.gov/117/bills/hres1210/BILLS-117hres1210ih.pdf
Recognizing that it is the duty of the Federal Government to develop and implement a Transgender Bill of Rights to protect and codify the rights of transgender and nonbinary people under the law and ensure their access to medical care, shelter, safety, and economic security.|117|House|Pramila Jayapal(D) |Referred to the Committee on the Judiciary, and in addition to the Committees on Education and Labor, Energy and Commerce, Financial Services, and Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-06-28|https://www.congress.gov/117/bills/hres1209/BILLS-117hres1209ih.pdf
A resolution congratulating the University of Oklahoma Sooners softball team for winning the 2022 National Collegiate Athletic Association Women's College World Series.|117|Senate|Jim Inhofe(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S3150; text: CR S3168-3169)|2022-06-23|https://www.congress.gov/117/bills/sres700/BILLS-117sres700ats.pdf
A resolution designating June 12, 2022, as "Women Veterans Appreciation Day".|117|Senate|Cory Booker(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: 6/9/2022 CR S2896-2897)|2022-06-23|https://www.congress.gov/117/bills/sres668/BILLS-117sres668ats.pdf
Prohibiting Federal Emergencies for Abortion Act|117|Senate|Marco Rubio(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2022-06-23|https://www.congress.gov/117/bills/s4474/BILLS-117s4474is.pdf
